SN,Date ,AEZ1,Year,State,LGA,Location,Village,Lat,Long,Crop,Code,Type,Treatment,B1,B2,G1,G2,Total-Afl,Source
235,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM495M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
236,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM496M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
237,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM497M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
238,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM498M-2,,,1.28,0,9.37,0,10.64,NAFDAC Market Survey Sample 2013
239,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM499M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
240,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM500M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
241,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM501M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
242,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM502M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
243,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM503M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
244,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM504M-2,,,7.17,3.57,0,0,10.74,NAFDAC Market Survey Sample 2013
245,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM505M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
246,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM506M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
247,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM507M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
248,14/11/2013,,2013,GOMBE,,,,10.2791,11.1731,MAIZE,GM508M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
249,14/11/2013,,2013,GOMBE,KALTUNGO,,,9.8201,11.3119,MAIZE,GM509M-2,,,1.19,0,0,0,1.19,NAFDAC Market Survey Sample 2013
136, 7/11/2013,,2013,IMO,OWERRI NORTH,,,5.4567,7.1144,MAIZE,IM271M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
137,07/11/2013,,2013,IMO,OWERRI NORTH,,,5.4567,7.1144,MAIZE,IM272M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
138,07/11/2013,,2013,IMO,OWERRI NORTH,,,5.4567,7.1144,MAIZE,IM273M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
139,07/11/2013,,2013,IMO,IKEDURU,,,5.5812,7.1575,MAIZE,IM274M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
140,07/11/2013,,2013,IMO,IKEDURU,,,5.5812,7.1575,MAIZE,IM275M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
141,07/11/2013,,2013,IMO,IKEDURU,,,5.5812,7.1575,MAIZE,IM276M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
142,07/11/2013,,2013,IMO,OWERRI WEST,,,5.4166,6.9853,MAIZE,IM278M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
143,07/11/2013,,2013,IMO,OWERRI WEST,,,5.4166,6.9853,MAIZE,IM279M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
144,07/11/2013,,2013,IMO,ABOH MBAISE,,,5.4501,7.2334,MAIZE,IM280M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
145,07/11/2013,,2013,IMO,ABOH MBAISE,,,5.4501,7.2334,MAIZE,IM281M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
146,07/11/2013,,2013,IMO,OWERRI MUNICIPAL,,,5.4682,7.0176,MAIZE,IM283M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
147,07/11/2013,,2013,IMO,OWERRI MUNICIPAL,,,5.4682,7.0176,MAIZE,IM284M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
148,07/11/2013,,2013,IMO,OWERRI MUNICIPAL,,,5.4682,7.0176,MAIZE,IM285M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
149,08/11/2013,,2013,IMO,IHITTE UBOMA,,,5.6154,7.3463,MAIZE,IM286M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
150,08/11/2013,,2013,IMO,IHITTE UBOMA,,,5.6154,7.3463,MAIZE,IM287M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
151,08/11/2013,,2013,IMO,ONUIMO,,,5.7788,7.2329,MAIZE,IM289M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
152,08/11/2013,,2013,IMO,ONUIMO,,,5.7788,7.2329,MAIZE,IM290M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
153,08/11/2013,,2013,IMO,EHIME MBANO,,,5.6655,7.3058,MAIZE,IM295M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
154,08/11/2013,,2013,IMO,EHIME MBANO,,,5.6655,7.3058,MAIZE,IM296M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
155,11/11/2013,,2013,IMO,ORU EAST ,,,5.6673,6.9424,MAIZE,IM302M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
156,11/11/2013,,2013,IMO,ORU EAST ,,,5.6673,6.9424,MAIZE,IM303M-2,,,5.72,0,0,0,5.72,NAFDAC Market Survey Sample 2013
157,11/11/2013,,2013,IMO,ORLU,,,5.8358,7.0196,MAIZE,IM307M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
158,11/11/2013,,2013,IMO,ORLU,,,5.8358,7.0196,MAIZE,IM309M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
159,11/11/2013,,2013,IMO,UGUTA,,,5.7213,6.8281,MAIZE,IM311M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
160,11/11/2013,,2013,IMO,UGUTA,,,5.7213,6.8281,MAIZE,IM312M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
161,11/11/2013,,2013,IMO,NJABA,,,5.6981,6.9961,MAIZE,IM314M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
162,11/11/2013,,2013,IMO,NJABA,,,5.6981,6.9961,MAIZE,IM315M-2,,,0.48,0,0,0,0.48,NAFDAC Market Survey Sample 2013
177,12/11/2013,,2013,KADUNA,ZANGO KATAF,,,9.8906,8.2213,MAIZE,KD392M-2,,,13.41,1.16,0,0,14.57,NAFDAC Market Survey Sample 2013
178,13/11/2013,,2013,KADUNA,ZANGO KATAF,,,9.8906,8.2213,MAIZE,KD393M-2,,,1.6,0,0,0,1.6,NAFDAC Market Survey Sample 2013
179,14/11/2013,,2013,KADUNA,KAGARKO,,,9.491,7.6955,MAIZE,KD394M-2,,,2.88,0,0,0,2.88,NAFDAC Market Survey Sample 2013
180,12/11/2013,,2013,KADUNA,SABON GARI,,,11.1766,7.6765,MAIZE,KD395M-2,,,2.6,0,0,0,2.6,NAFDAC Market Survey Sample 2013
181,12/11/2013,,2013,KADUNA,SABON GARI,,,11.1766,7.6765,MAIZE,KD396M-2,,,15.48,0,0,0,15.48,NAFDAC Market Survey Sample 2013
182,14/11/2013,,2013,KADUNA,GIWA,,,11.2802,7.4179,MAIZE,KD397M-2,,,3.18,0,0,0,3.18,NAFDAC Market Survey Sample 2013
183,12/11/2013,,2013,KADUNA,GIWA,,,11.2802,7.4179,MAIZE,KD398M-2,,,1.99,0,0,0,1.99,NAFDAC Market Survey Sample 2013
184,13/11/2013,,2013,KADUNA,KUDUNA CENTRAL,,,10.3764,7.7095,MAIZE,KD399M-2,,,2.5,0,0,0,2.5,NAFDAC Market Survey Sample 2013
185,12/11/2013,,2013,KADUNA,MAKAFO,,,10.3833,7.3833,MAIZE,KD400M-2,,,2.6,0,0,0,2.6,NAFDAC Market Survey Sample 2013
188,13/11/2013,,2013,KADUNA,KADUNA NORTH ,,,10.5432,7.449,MAIZE,KD403M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
189,13/11/2013,,2013,KADUNA,KADUNA STATE,,,10.5432,7.449,MAIZE,KD404M-2,,,44.73,0,0,0,44.73,NAFDAC Market Survey Sample 2013
190,13/11/2013,,2013,KADUNA,KADUNA CENTRAL,,,10.3764,7.7095,MAIZE,KD405M-2,,,1.65,0,0,0,1.65,NAFDAC Market Survey Sample 2013
191,13/11/2013,,2013,KADUNA,KADUNA CENTRAL,,,10.3764,7.7095,MAIZE,KD406M-2,,,8.26,0,0,0,8.26,NAFDAC Market Survey Sample 2013
192,12/11/2013,,2013,KADUNA,KAGARKO,,,9.491,7.6955,MAIZE,KD407M-2,,,22.88,1.84,0,0,24.72,NAFDAC Market Survey Sample 2013
193,14/11/2013,,2013,KADUNA,KAGARKO,,,9.491,7.6955,MAIZE,KD408M-2,,,0.98,0,0,0,0.98,NAFDAC Market Survey Sample 2013
194,12/11/2013,,2013,KADUNA,ZANGO KATAF,,,9.8906,8.2213,MAIZE,KD409M-2,,,15.86,1.29,0,0,17.15,NAFDAC Market Survey Sample 2013
195,12/11/2013,,2013,KADUNA,JABA,,,9.4754,8.0247,MAIZE,KD410M-2,,,1.09,0,0,0,1.09,NAFDAC Market Survey Sample 2013
196,12/11/2013,,2013,KADUNA,JABA,,,9.4754,8.0247,MAIZE,KD411M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
197,12/11/2013,,2013,KADUNA,JABA,,,9.4754,8.0247,MAIZE,KD412M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
198,12/11/2013,,2013,KADUNA,KUDAN,,,11.2643,7.7634,MAIZE,KD413M-2,,,2.07,0,0,0,2.07,NAFDAC Market Survey Sample 2013
199,12/11/2013,,2013,KADUNA,KUDAN,,,11.2643,7.7634,MAIZE,KD414M-2,,,1.37,0,0,0,1.37,NAFDAC Market Survey Sample 2013
200,12/11/2013,,2013,KADUNA,KUDAN,,,11.2643,7.7634,MAIZE,KD415M-2,,,4.9,0,0,0,4.9,NAFDAC Market Survey Sample 2013
201,12/11/2013,,2013,KADUNA,IGABI,,,10.806,7.7152,MAIZE,KD416M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
202,13/11/2013,,2013,KADUNA,IGABI,,,10.806,7.7152,MAIZE,KD417M-2,,,0.98,0,0,0,0.98,NAFDAC Market Survey Sample 2013
203,14/11/2013,,2013,KADUNA,KACHIA,,,9.8734,7.9552,MAIZE,KD418M-2,,,2.16,0,0,0,2.16,NAFDAC Market Survey Sample 2013
204,12/11/2013,,2013,KADUNA,KACHIA,,,9.8734,7.9552,MAIZE,KD419M-2,,,85.37,3.86,0,0,89.23,NAFDAC Market Survey Sample 2013
205,12/11/2013,,2013,KADUNA,IKARA,,,11.1788,8.2268,MAIZE,KD420M-2,,,2.21,0,0,0,2.21,NAFDAC Market Survey Sample 2013
206,12/11/2013,,2013,KADUNA,IKARA,,,11.1788,8.2268,MAIZE,KD421M-2,,,2.28,0,0,0,2.28,NAFDAC Market Survey Sample 2013
207,12/11/2013,,2013,KADUNA,JEMA A,,,9.3607,8.2213,MAIZE,KD422M-2,,,2.19,0,0,0,2.19,NAFDAC Market Survey Sample 2013
208,14/11/2013,,2013,KADUNA,JEMA A ,,,9.3607,8.2213,MAIZE,KD423M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
209,13/11/2013,,2013,KADUNA,JEMA A,,,9.3607,8.2213,MAIZE,KD424M-2,,,1.13,0,0,0,1.13,NAFDAC Market Survey Sample 2013
210,12/11/2013,,2013,KADUNA,KADUNA SOUTH,,,10.4631,7.4138,MAIZE,KD425M-2,,,15.21,2.19,0,0,17.41,NAFDAC Market Survey Sample 2013
211,13/11/2013,,2013,KADUNA,KADUNA SOUTH,,,10.4631,7.4138,MAIZE,KD426M-2,,,53.95,2.6,0,0,56.54,NAFDAC Market Survey Sample 2013
212,13/11/2013,,2013,KADUNA,KADUNA SOUTH,,,10.4631,7.4138,MAIZE,KD427M-2,,,2.6,0,0,0,2.6,NAFDAC Market Survey Sample 2013
213,13/11/2013,,2013,KADUNA,ZARIA,,,11.1047,7.7207,MAIZE,KD428M-2,,,2.32,0,0,0,2.32,NAFDAC Market Survey Sample 2013
214,12/11/2013,,2013,KADUNA,ZARIA,,,11.1047,7.7207,MAIZE,KD429M-2,,,16.02,0,30.66,4.53,51.21,NAFDAC Market Survey Sample 2013
215,12/11/2013,,2013,KADUNA,ZARIA,,,11.1047,7.7207,MAIZE,KD430M-2,,,7.31,0,0,0,7.31,NAFDAC Market Survey Sample 2013
216,14/11/2013,,2013,KADUNA,KACHIA,,,9.8734,9.8734,MAIZE,KD431M-2,,,6.67,0,0,0,6.67,NAFDAC Market Survey Sample 2013
217,13/11/2013,,2013,KADUNA,SABON GARI,,,11.1231,7.7322,MAIZE,KD432M-2,,,47.28,6.36,16.23,6.51,76.38,NAFDAC Market Survey Sample 2013
218,12/11/2013,,2013,KADUNA,CHIKUN,,,10.2697,7.1101,MAIZE,KD433M-2,,,2.6,0,0,0,2.6,NAFDAC Market Survey Sample 2013
219,12/11/2013,,2013,KADUNA,CHIKUN,,,10.2697,7.1101,MAIZE,KD434M-2,,,3.39,0,0,0,3.39,NAFDAC Market Survey Sample 2013
220,13/11/2013,,2013,KADUNA,CHIKUN,,,10.2697,7.1101,MAIZE,KD435M-2,,,1.73,0,0,0,1.73,NAFDAC Market Survey Sample 2013
479,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1003M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
480,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1004M-2,,,15.9,6.41,0,0,22.31,NAFDAC Market Survey Sample 2013
481,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1005M-2,,,0.4,0,0,0,0.4,NAFDAC Market Survey Sample 2013
482,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1006M-2,,,0.54,0,0,0,0.54,NAFDAC Market Survey Sample 2013
483,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1007M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
484,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1008M-2,,,4.62,1.8,0,0,6.42,NAFDAC Market Survey Sample 2013
485,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1009M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
486,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1010M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
487,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1011M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
488,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1012M-2,,,0.47,0,0,0,0.47,NAFDAC Market Survey Sample 2013
489,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1013M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
490,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1014M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
491,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1015M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
492,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1016M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
493,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1017M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
494,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1018M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
495,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1019M-2,,,4.47,1.52,0,0,5.99,NAFDAC Market Survey Sample 2013
496,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1020M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
497,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1021M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
498,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1022M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
499,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1023M-2,,,3.55,1,0,0,4.54,NAFDAC Market Survey Sample 2013
500,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1024M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
501,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1025M-2,,,0.4,0,0,0,0.4,NAFDAC Market Survey Sample 2013
502,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1026M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
503,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1027M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
504,13/11/2013,,2013,KANO,KANO NORTH,,,12.0022,8.592,MAIZE,KN1028M-2,,,0.62,0,0,0,0.62,NAFDAC Market Survey Sample 2013
505,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1029M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
506,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1030M-2,,,0.77,0,0,0,0.77,NAFDAC Market Survey Sample 2013
507,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1031M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
508,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1032M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
509,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1033M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
510,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1034M-2,,,5.71,2.05,0,0,7.76,NAFDAC Market Survey Sample 2013
511,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1035M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
512,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1036M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
513,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1037M-2,,,0.38,0,0,0,0.38,NAFDAC Market Survey Sample 2013
514,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1038M-2,,,0.95,0,0,0,0.95,NAFDAC Market Survey Sample 2013
515,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1039M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
516,13/11/2013,,2013,KANO,KANO CENTRAL,,,12.0022,8.592,MAIZE,KN1040M-2,,,0.57,0,0,0,0.57,NAFDAC Market Survey Sample 2013
517,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1041M-2,,,3.77,1.6,0,0,5.37,NAFDAC Market Survey Sample 2013
518,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1042M-2,,,3.21,0,0,0,3.21,NAFDAC Market Survey Sample 2013
519,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1043M-2,,,5.56,1.72,0,0,7.28,NAFDAC Market Survey Sample 2013
520,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1044M-2,,,7.9,2.46,0,0,10.35,NAFDAC Market Survey Sample 2013
521,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1045M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
522,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1046M-2,,,0.61,0,0,0,0.61,NAFDAC Market Survey Sample 2013
523,13/11/2013,,2013,KANO,KANO SOUTH,,,12.0022,8.592,MAIZE,KN1047M-2,,,0.54,0,0,0,0.54,NAFDAC Market Survey Sample 2013
569,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1182M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
570,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1183M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
571,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1184M-2,,,13.83,0.76,0,0,14.59,NAFDAC Market Survey Sample 2013
572,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1185M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
573,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1186M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
574,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1187M-2,,,9.39,0.87,0,0,10.26,NAFDAC Market Survey Sample 2013
575,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1188M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
576,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1189M-2,,,7.46,0,0,0,7.46,NAFDAC Market Survey Sample 2013
577,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1190M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
578,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1191M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
579,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1192M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
580,07/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1193M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
581,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1194M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
582,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1195M-2,,,8.9,0,0,0,8.9,NAFDAC Market Survey Sample 2013
583,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1196M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
584,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1197M-2,,,13.98,0,0,0,13.98,NAFDAC Market Survey Sample 2013
585,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1198M-2,,,12.02,0,0,0,12.02,NAFDAC Market Survey Sample 2013
586,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1199M-2,,,5.46,0,0,0,5.46,NAFDAC Market Survey Sample 2013
587,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1200M-2,,,4.6,0,0,0,4.6,NAFDAC Market Survey Sample 2013
588,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1201M-2,,,4.54,0,0,0,4.54,NAFDAC Market Survey Sample 2013
589,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1202M-2,,,13.36,0,0,0,13.36,NAFDAC Market Survey Sample 2013
590,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1203M-2,,,4.08,0,0,0,4.08,NAFDAC Market Survey Sample 2013
591,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1204M-2,,,6.19,0,0,0,6.19,NAFDAC Market Survey Sample 2013
592,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1205M-2,,,5.64,0,0,0,5.64,NAFDAC Market Survey Sample 2013
593,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1206M-2,,,9.45,0,0,0,9.45,NAFDAC Market Survey Sample 2013
594,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1207M-2,,,6.72,0,0,0,6.72,NAFDAC Market Survey Sample 2013
595,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1208M-2,,,7.31,0,0,0,7.31,NAFDAC Market Survey Sample 2013
596,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1209M-2,,,6.02,0,0,0,6.02,NAFDAC Market Survey Sample 2013
597,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1210M-2,,,6.25,0,0,0,6.25,NAFDAC Market Survey Sample 2013
598,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1211M-2,,,6.61,0,0,0,6.61,NAFDAC Market Survey Sample 2013
599,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1212M-2,,,8.62,0,0,0,8.62,NAFDAC Market Survey Sample 2013
600,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1213M-2,,,7.55,0,0,0,7.55,NAFDAC Market Survey Sample 2013
601,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1214M-2,,,4.66,0,0,0,4.66,NAFDAC Market Survey Sample 2013
602,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1215M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
603,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1216M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
604,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1217M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
605,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1218M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
606,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1219M-2,,,28.23,0,0,0,28.23,NAFDAC Market Survey Sample 2013
607,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1220M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
608,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1221M-2,,,0,0,0,0,0,NAFDAC Market Survey Sample 2013
609,12/11/2013,,2013,KATSINA,,,,12.9816,7.6223,MAIZE,KT1222M-2,,,7.61,0,0,0,7.61,NAFDAC Market Survey Sample 2013
